	medial_rectus	longissimus_cervicis	SCM	RCP_major	RCP_minor	ADM	abductor_pollicis	adductor_pollicis	biceps_brachii	brachioradialis	deltoideus	interossei_dors	FDP	FPB	palmaris_long	pronator_quadratus	pronator_teres	lumbricales	ODM	opponens_pollicis	interossei_palmares	triceps_brachii	SIBL	anconeus	super_rectus	brachialis	FCR	FDS	ECRB	FCU	FDMB	diaphragm	rectus_abdominis	subscapularis	intercostales	infer_rectus	latissimus_dorsi	pectoralis_major	psoas	rhomboideus	serratus_ant	trapezius	iliocostalis_lumborum	longissimus_thoracis	adductor_brev	adductor_long	super_oblique	adductor_magnus	biceps_femoris	EDB	EDL	EHL	FDL	FHL	gracilis	gastrocnemius_caput_lat	gastrocnemius_caput_mediale	infer_oblique	peroneus_brev	peroneus_long	rectus_femoris	sartorius	semimembranosus	semitendinosus	soleus	tibialis_ant	tibialis_post	vastus_intermed	pterygoideus_lat	vastus_lat	vastus_medial	gluteus_max	gluteus_med	gluteus_min	temporalis	lingua
RUNX2.1.S.B_besthit	-0.10063568138788226	-0.3756847072851133	0.3845341638207116	-0.999880613268246	-0.21554399370036736	0.33603938166462366	-0.3560263242935385	1.2436634305812582	0.20657826792858078	1.8655498298543058	-0.0611074292534054	0.25814133075280654	-2.051081092297612	0.07404149408383409	-1.4637884286017395	-0.43368654027881987	0.2162916916277622	-0.7375484139138131	-0.15565435875225336	-0.4936892369247972	-0.6268825592017823	0.3484517575651422	0.8027738283606638	-0.9465157615576589	0.08957048418770053	-0.010251241898357466	0.10079958822358343	0.8067284395763595	1.6339489891133923	-0.0455854895687649	-0.9001758517634242	1.3848388539317507	-0.19691681692658125	-0.9645941120404162	0.6889839216180573	0.5570009016621691	-1.418309967336388	-0.2911656368093517	0.6552815605096807	-0.2945681660659467	-0.06434847365043073	0.07929049429879437	0.40608561912935803	-0.004478504964885548	-1.7970049400015653	-1.0652178412212476	0.536600119330316	-1.9308838795598449	1.2949933738228805	0.32343090338481456	1.7915121272070125	1.830077258193127	2.1777728081781116	0.30928110797940855	-0.5870635329767403	-1.6977720912197207	0.014157123580259723	0.3274825484335653	0.4621427466951852	0.7046731758273046	-0.5849536584623592	1.1047369061879455	-2.0478127849467667	-1.7053255515050794	1.2064328516610738	-0.49500347678235496	0.1427571273740675	-1.169803342219478	0.7268381257134551	-0.01679683198687014	0.1150125072565884	0.6621346268868977	0.49181931432988724	-1.3332770795360163	0.7221912724643563	0.114052383685239
RUNX2.0.P.B_besthit	-0.057017849433451465	-0.41815385501126645	1.3594698436534478	-1.3427857902975064	0.37356960321849275	-0.7675910973256675	-0.8314485370788411	0.744734564966304	-1.6388712975682902	1.6168106246705034	-0.21643440058060331	0.41381029862144925	-1.9978147854280361	0.15663271885644017	-1.5434692140392352	-1.8217519145661618	-1.4714946804921383	-0.41210808946733246	-0.30840255283074897	-0.3154305443770718	-0.9001778438331764	2.0499311586135094	-0.3919259710163467	0.07278090630797526	0.4812072854852906	0.544777252265441	-0.5371214500139818	-0.75012184242125	0.40546270041165355	-0.6289231277537521	-0.6567243238863333	1.319848776404418	-0.10350446108904679	-1.3360443677705542	2.163164780206496	0.8095173219128358	-1.0147684404894175	0.4397763170841025	0.9710277440622261	0.621387372253442	-1.056902679231583	0.021421924678399956	0.4180406620625904	1.490878158674586	-0.5458590774901587	-0.7917873450543169	0.17406515488608978	-0.9301338526192076	0.5882007184073894	0.842345515967998	2.2869075248653967	3.1758953169905237	1.3379589924461537	1.0731451333536244	-1.768391498563278	-1.655863386428162	-0.9187916517083556	-0.028695312064255296	0.5980798885789713	0.9917482019128594	-0.015270669164513195	-0.05038035389721568	-1.358338200916263	-0.6735256327082471	0.26740130483833957	0.05715337293964856	0.8870825256331432	0.19834727680380587	0.687993264276519	-0.2777579656050775	-1.2122168564236278	0.5337898162595733	0.5637683602047383	-0.9653181209715418	-0.49037040746948235	0.6115127869378167
RUNX1.0.P.B_besthit	-0.4437046764673646	0.02869253627310131	0.8630338100660235	-0.763819452691286	-0.3246669764749499	-0.029905908284011434	-0.40481335368036075	0.9240958281208904	-0.9920662148682304	2.403311092111286	-0.01770382141372491	0.6265482047879432	-1.603746192635037	0.29998278176539317	-1.2214494580768496	-0.9800492374433876	-0.6596270058693332	0.08665319446650732	-0.10293874614306214	-0.7279158936596333	-1.0682749013307307	1.1007615321362625	-0.04293726998293482	-0.19506147893859951	-0.1673138519549492	0.5826221799923851	-0.5180771491995049	0.0033725371010130956	1.3653445087796738	-0.14069854790149688	-0.9429687659377232	1.5073642531636389	-1.1812581100840374	-1.644644649796229	1.5477084515105934	0.6971842367448898	-1.783752263458899	-0.28914177103182254	-0.2653268916501226	0.5704920315491907	-1.050614422550312	0.07429358065831279	0.3076604292774475	0.984602911767793	-0.8608409033988613	-0.6836919927410268	0.4275260785671194	-0.9850777266497073	0.4943402693503838	0.11580718803613732	1.8883098205361715	2.4232581774601636	1.2726236176848196	1.168395345049341	-1.1535056151548648	-1.7690925331765155	0.21189681448964526	-0.7412226308151866	0.926579934949056	1.1659647515757179	-0.16730109211531957	0.8069760115971246	-1.3509625810057073	-0.7407055179975508	0.8929252979608467	-0.06473381592206129	0.7323648556153234	-0.018578172183803407	1.0206895035930714	-0.15832075847472554	-1.0702827088482965	-0.0033019043123171388	1.201542291606392	-1.2893428054781615	0.00598249389699973	-0.020261116718630984
MAX.1.M.C_besthit	-3.982260573702905	2.2678720898501683	0.7689016664242969	0.503383080276339	0.9765895550026048	1.1081035093445237	-0.03327102501194562	-1.5230627021931604	0.5990593018817708	0.05614355709324108	1.564895314302447	-1.5409894385115992	-0.6099324522020604	-0.009371413915640503	0.1044500100351885	-2.036220528245463	0.11872619366037726	-1.0118663870459654	-0.6503681350543484	-1.3287428261469998	-0.9604165637137395	-1.0401444528082933	1.0816359241302096	-0.47850152284497904	-4.710667227008921	-0.6687700738926103	0.45164936467474603	0.9003691871181805	-0.6101021708998732	-1.7655087792461472	-1.4648951658259772	1.1329681804352612	-0.5075414682419704	0.3528990521695562	1.445659181084088	-4.920008959911154	2.0015767912157068	0.1409962270601371	0.9478502787420484	1.6344718119472925	1.2702457549690132	2.226516272166025	0.8544973670770091	-0.5088709703388239	1.559941875630341	0.9430446226665198	-3.6422251454938914	2.0632708539333278	0.7171480944401194	-0.630244407206713	0.10971241502047743	1.1184791556540654	0.06420945903684	0.6187989810967385	0.07643263626629493	1.0211309613972377	0.2170489061920752	-4.427628543364476	2.1645220085292953	0.12759518233285955	1.2932391911081376	0.6094213806288361	0.7083730312198477	0.34628934212504225	0.4732977132212986	2.815443744185562	2.4945467392060925	0.9540084341383818	-1.454540652923516	2.338044358655194	1.0634792122078376	2.3850085696493726	1.6099717516097969	2.742196921630138	0.9218191227224267	-3.4528881074759044
CLOCK.0.M.C_besthit	-4.120684124984463	2.3918165917064593	-1.4900249464282118	0.0821893814484504	0.7120331602143339	0.8942025277447585	0.2940907122709344	0.5426375700556483	0.9848459136480392	0.16288849061453073	1.8882129049534868	-0.44006560168356634	1.2623665370078814	-0.11561745109779137	0.6263417841188808	-0.45364579982384884	0.3165694267767202	-0.7134516108143651	-0.623725445073111	-0.1822267537585529	0.8105151899400831	-0.9552106982391064	1.4204767964678278	-0.4012849597872213	-5.633830493334497	1.3007020522979307	1.1224372867216963	1.096491079388876	-0.17679619841965238	-1.079612710333606	-0.44950263192890194	0.10555846176203831	-1.5268884563565996	-0.09504942001199143	0.14628582945213983	-5.222192037886613	2.7440814165094336	0.6746851907835768	0.8147308794185333	1.6367775024901676	1.1615399266710662	0.5151636714228524	0.009173052925450537	-2.178734408866618	1.8665560483101165	0.05622353556011908	-3.761987630693132	0.8614344653122344	0.5303434208635263	-2.024960167250857	0.7431584661489858	0.4185510424261376	-0.753665452349636	0.433549251549294	0.09582933753389225	1.168956937649099	0.6743168553964383	-4.6783334680595505	1.6753239537542421	-1.17458071976313	1.5863122545409993	0.8970117203131475	2.0454810104139955	1.1486251129789011	1.3842119185545343	1.2686316002690892	1.8870050910721976	1.6012884300494927	-0.6473223302538675	2.4908816503448046	0.9164345849821293	1.6895142239571004	1.7660674047233216	2.589680914143283	3.3234468964124675	-3.4841313216508913
NPAS2.1.M.D_besthit	-3.786187970907682	2.341856995775305	-2.2394134087245274	0.24952662887400476	1.1084114471336046	0.614739696047854	0.02547288205740761	0.3323263458196633	0.9005590267421575	-0.07574815642044341	2.026204267484376	-0.6732862505810092	1.8236360506519878	-0.5176417844464896	0.7912611701424987	-0.49913363265288524	0.10189872929721577	-1.5827443961642442	-0.872510659989482	-0.5606584092115479	0.3663596142415142	-0.7732680108475771	1.8350415886899745	0.037952779611604245	-4.691655893147193	1.5514027669793509	0.690773120865058	1.0852582675451996	-0.46630591976094937	-1.3300925399475505	-0.7552712883710976	-1.2274244471898368	-1.4279596940884658	-0.34358727794540916	-0.314349430093054	-4.806680197659527	2.6387280771195565	0.2819739892398314	0.9218453902100868	1.5243103464750054	0.6804256444515572	0.04359608481202343	0.31221462248978593	-1.9862753433725377	1.5636058922545013	-0.29311725227054175	-3.2460802245266125	0.5152072240204186	0.5474681824956602	-1.6341004004454054	0.7900319704730929	0.46607131031867843	-0.2705603021042991	0.548544843951716	-0.07649433373900053	1.5082889927978618	0.7813983905883457	-3.8710158517473277	1.4018726850630512	-1.2941777980341287	1.5026730562582022	0.5175197045924043	1.5961795158246115	1.0689714006015612	1.2741627117807452	1.4360061854281423	2.4180724372365754	1.8526376672090372	-0.590732651817294	2.348837828741449	1.1004027603525284	2.271562496921545	1.7813373868198616	2.6669958651041474	3.5561315753593625	-3.398078557995984
BMAL1.0.PSM.A_besthit	-2.5521729358801633	0.467755496118055	-0.22999271326472448	0.2847083237359629	-0.9220019075327034	1.7517310127944377	1.0229826872396517	0.011768446139514777	0.053583572687166264	-0.7180323299482864	1.0858010230538122	0.01116461252173681	-0.7830438546417262	0.6200079146933912	-0.19547839345853502	-1.0206537044696367	-0.37876765384760785	-0.4809881797839581	0.835711857815352	0.41488076503665083	-0.4756388129240152	-1.2319349294206707	-0.5692709613938216	-1.0904483088314028	-3.488761179320226	0.06542499477228841	0.794832587702479	0.3957792297303281	-1.0100645725182034	-0.09252929289687503	0.4686145050377496	0.2387739896303942	-0.4090918840903967	-0.05820157457965791	-0.18967585160343942	-3.3118953994242153	2.1430356018837795	0.5253496293261465	0.9206601963207146	0.7840962842258526	1.1388362006110662	0.695937974148748	0.3742535704756552	-0.6196076151324017	0.8810788574505183	0.6740789416158911	-2.1176544752781528	0.7336800038621054	0.3425964868099071	-1.1281498181982454	1.169819232907285	0.8079495619684036	-0.8470078784511536	1.0917349212450886	0.834493534236896	0.2924574327199205	-0.028500173417652652	-3.256137172243185	1.2376529363865274	0.30698403135811114	1.4907525329062659	1.607750575556408	1.3346734398984603	1.3237279670143423	1.025414956582977	1.0056671820133698	1.2760421215303581	1.3368632355562982	-1.0168763343512734	1.641402827524848	0.3869507129031744	0.8475901322946094	1.4482175188241528	1.294518046165583	-0.38812857762153685	-1.5756921200175373
USF2.0.PSM.A_besthit	-1.8685621822341776	0.8246447959246797	-0.7798520070008548	-0.2030346119685031	0.04454718204640007	0.454322757566225	1.4019193519646451	1.4426254689506255	1.016185545111651	0.4682289431077491	1.9718222460817454	-0.00912799010833143	1.047079941632064	0.5292868379963784	0.555941080787835	0.9518526945109913	1.2477063904161318	-1.0307652008532924	-0.22864179724720413	0.7166940315934658	0.49662884425546316	0.1598867759423832	0.6653731945761938	-0.5433773637018873	-2.9758122003182406	0.881516792496436	2.070164342668638	1.1987184071072043	0.6967909924381535	0.9210884658752458	0.13213129081502478	-1.5137662777458036	-0.02783865412082004	1.474951502646379	-0.05640325724881046	-1.9906769013650245	0.4609226654093552	0.5197763470789727	0.7780833662424332	1.083500722890079	1.4495028246051374	-0.07618779798922759	1.2396380323349514	-0.1167843789892134	-0.08775195426097218	0.34925827285874184	-1.2940985384174	-0.14769634400042692	0.37639874000757834	-1.6144644283886551	0.07046156905891798	-0.15015549832275177	-0.759172681755558	-0.2551370565580986	2.4405438151706633	-0.5808753439397151	-0.9652138277131348	-2.1394536297154154	0.8451009837236027	-0.4318652116407944	-0.3493817908331373	0.8300639113650257	0.9144695835547438	-0.221719983602219	0.7612942798582656	-0.8565653972847449	-1.3976077745227047	0.4608888109693116	-1.1048026896307774	-0.6394293474966611	1.3575759956999895	0.4029842287684987	0.6141741696632768	0.871979907206208	-1.9105570736154553	-2.381110691972335
ARNT2.0.P.B_besthit	-1.9794945451008084	0.7562435386517392	0.8768030477696085	-0.34558949924704013	-0.44967824570690207	1.4219049442412304	1.373936805123805	1.4689810004308717	1.6464866085432004	0.6959904620245316	1.14318274289449	0.49549834844800134	-0.5678007599992558	1.2525097066549027	0.6576076477149397	-0.12296930228116687	0.8040901462628285	0.23763343245382662	-0.18059852234592016	1.0399636268459216	0.11844764292854146	-0.3404087064411803	-0.2995336412823664	-0.7248429147229507	-2.3375038078499575	0.549091337627787	0.9424588529173713	0.629959634623291	1.2722291858327954	-0.049387030389788866	-1.046808502039522	0.35546838744936626	-1.3042298766102083	-1.5207414662395145	0.3623868469503958	-1.5753297044957077	0.3682308963759879	0.32717776657501463	-1.2312194623966728	-0.014327591727019584	0.5974710423446417	0.7132771289823765	1.1719576071283262	-0.8039549798747353	-0.03720043750802532	0.7092834889374212	-1.9333293516240766	-0.02802229880429645	1.5452344988845865	-0.3836444846580015	0.8074719795694815	0.26910097047356907	-0.32994567899992217	0.25051470878617865	-0.3496978964634741	-0.5424715731926097	-0.854440269220185	-1.8430516502700367	2.253077578465618	0.8662368203249549	0.3410121160330536	0.18991357991136007	0.6789720270999882	-0.07964888179343632	0.24348980208944573	-0.8509402377940697	-1.0153489946337002	-0.5499603236716154	0.16106856327062175	0.33624952179187856	0.08349022400341882	1.5201466565541424	0.22821711595627414	0.6241596490482553	-1.6797342746275827	-2.306162379965604
MLX.0.PM.A_besthit	-1.6118310163750629	0.5118780826414677	0.28666530693656134	0.9345097520904033	0.7481933154406881	0.022408172339746013	0.04377638222217267	-0.5475652777175626	-1.6272708755013472	-0.5690732940695467	-0.08651209735730783	-0.32166706711491955	0.7913445556396812	0.5831989451143897	-0.34570992453326527	-0.15019794885845256	-0.20615101890094778	-0.582264154936279	-0.6915701716637198	0.4285371431759236	0.029554729625991705	0.6675441365461955	-0.1299425086891422	0.16248778890657345	-1.8602453057888009	0.8321261290218173	-0.005910586143231561	0.8967366340719234	-1.0420674652479702	-1.582470209146026	-0.8390818252255535	0.5157844180183341	-0.13294760550872747	-0.05699434404990922	1.0077376089652756	-1.909297220707845	0.6798251598343523	1.1085396017792415	0.2531575958237356	0.2625742944063652	1.2429265021187041	0.6360316716521921	0.7086351570790294	-0.4355897312980521	0.963260701206188	1.1509932471483353	-1.7304350131815913	1.3864498250295667	-0.18600073289135355	0.17655341816591325	0.015587175135487324	-0.23747862768801814	0.24245766471996805	0.6990338772524887	0.15604470367073459	1.045532880374306	0.7010594370272543	-2.170919004615535	0.7578262449364606	-0.3640291886252628	0.5110360016670592	-0.30174610057878654	1.1422316099343273	0.5252403298980974	0.3772677145255561	0.5493203409540999	0.45926284964938846	0.732271293616789	-0.5411084040342871	0.04128253535867407	1.0732659843411265	0.7184090799594194	-0.299334977676737	1.3706619083332356	-1.1674890869360952	-1.069862028733363
