	medial_rectus	longissimus_cervicis	SCM	RCP_major	RCP_minor	ADM	abductor_pollicis	adductor_pollicis	biceps_brachii	brachioradialis	deltoideus	interossei_dors	FDP	FPB	palmaris_long	pronator_quadratus	pronator_teres	lumbricales	ODM	opponens_pollicis	interossei_palmares	triceps_brachii	SIBL	anconeus	super_rectus	brachialis	FCR	FDS	ECRB	FCU	FDMB	diaphragm	rectus_abdominis	subscapularis	intercostales	infer_rectus	latissimus_dorsi	pectoralis_major	psoas	rhomboideus	serratus_ant	trapezius	iliocostalis_lumborum	longissimus_thoracis	adductor_brev	adductor_long	super_oblique	adductor_magnus	biceps_femoris	EDB	EDL	EHL	FDL	FHL	gracilis	gastrocnemius_caput_lat	gastrocnemius_caput_mediale	infer_oblique	peroneus_brev	peroneus_long	rectus_femoris	sartorius	semimembranosus	semitendinosus	soleus	tibialis_ant	tibialis_post	vastus_intermed	pterygoideus_lat	vastus_lat	vastus_medial	gluteus_max	gluteus_med	gluteus_min	temporalis	lingua
RUNX2.1.S.B_besthit	0.781360303371466	-0.05313072871432503	1.2330286932939811	-0.8228810008221913	-0.480481570131216	0.4595829217252444	-0.4322460600056896	0.773032167581258	0.12540807526007078	1.3717997168422846	-0.8719102068387549	0.18422996120397364	-2.202318381272622	0.2858625013647157	-1.4749309385085727	-0.8197274350747527	0.4093358491026473	-0.2808473611017675	0.26369207925838106	-0.4270092558565557	-0.6129330368572938	-0.19826822405861158	0.6895732793810957	-1.0489135529992955	0.9208981255659033	-0.8638909960544207	-0.5969673308202581	0.27392137560973906	1.5744886860331566	-0.680420303772166	-0.9498207577833095	1.5871750456872822	-0.34989565247763443	-1.2003189058081045	0.7405920192743287	0.8512851957591469	-1.7085597535623158	-0.4033448008785846	0.7999450399308567	-0.8321595806727575	0.31478286854184545	0.7788740292808013	0.9951036328835889	0.01728393154539514	-1.461197738406053	-0.7483507100168021	0.9530097517779438	-1.9129306042293062	1.0036606111388315	0.9854241465090477	0.6178696857113334	1.3511238317876568	2.4901563969914333	-0.15346031485453776	-0.9510142546980084	-1.300566405193067	-0.2072205190047852	0.9293355979549679	0.2073053662001833	0.603581081272012	-0.8265371963258645	1.1028393860003762	-2.1252502899912553	-2.2513653559305715	0.7815303676256878	-0.26589356373224926	0.08010863424132932	-1.382674561954159	0.7523042774171572	-0.30974685439471783	-0.14165376910463726	0.42577412592572855	-0.15752681819553066	-1.4272168062241786	-0.23162438947690842	0.3267476588634259
RUNX2.0.P.B_besthit	0.5164811031129414	-0.42425556121414604	1.1171421421821441	-1.1645542419373887	0.9581852039128388	-0.8937177730684228	-0.8337536316086523	0.5660625360095618	-1.7388694735767387	1.1387532130902855	-0.49758145621179156	0.39594079181222674	-1.5786133308309274	0.028766659406872057	-1.1741689467470415	-1.7448321502310227	-1.641878002947543	-0.2596574617667635	-0.21570202042403835	-0.05060368505167381	-0.807520771497628	2.5088002247642756	-0.9902424874111478	0.034016139170503286	0.7429720333687757	0.6210499356793842	-0.43871086346524646	-1.069051694351541	-0.2572478878147205	-0.5805893757167196	-0.24939558189780345	0.6535274887867645	0.12276506486918201	-1.0593590519713874	2.152085270388054	0.8144307749486811	-0.5160298735690987	0.7418361682775039	1.2197646032192164	0.5955784450738327	-1.3863765791455105	-0.21664108289825265	0.37723419064251407	1.5767265954131882	-0.3329942892973188	-0.934383512112008	0.373045064880366	-0.9434857609790367	0.23869342899476761	1.1462321737737693	1.9585411377750963	3.3082747247551763	0.8481744658544164	0.7772659324436992	-1.9856825404974114	-1.3033842175697774	-1.7546922396860267	0.5147384975750021	0.4006746630671328	1.0966264440052322	-0.1652330619635004	-0.6766142652651993	-1.1081602999822842	-0.6210521243457727	-0.488231027966629	0.1436212329928178	0.9563241233446858	0.17249694978121502	0.44492739087665567	-0.4081192656500693	-1.5466069567975822	0.3022321979238599	0.2110910081444831	-0.8637857142307461	-0.46798335809074904	1.047998944883776
RUNX1.0.P.B_besthit	-0.07338552226962215	0.31274044416225955	0.2576760852693104	-0.26621876698281155	-0.47066599455134805	0.27159145270806245	0.028662956846760568	1.0266895663223257	-0.5158606462134153	2.7520956496024693	0.11578906662179411	0.9094464136272237	-0.9494780161580327	0.3342830154072784	-0.6713094906272856	-0.42002754358658007	-0.24439268632224795	0.6370385481038368	0.2535417366318328	-0.5362877877422857	-0.9293808689966533	0.6679598126692273	-0.31463979665123565	-0.3927025595031984	-0.10006355057947088	0.9059623010874749	-0.19789402866465564	0.3216666169289298	1.5386376770486836	0.36903790556210364	-0.526293146142931	0.8001136017800229	-1.6847266491793815	-1.587037751278825	0.9569827339001311	0.4903578152229825	-2.046597727014838	-0.6792310173060192	-0.6395583124946889	0.4975379647482448	-1.3256302354069152	-0.2864955287963726	0.18270488555701908	0.5514320246662897	-0.9951282928663169	-0.8968091765660636	0.5285708558756214	-1.315392652694132	-0.03374643269041811	-0.21194161607762146	1.4668291638183133	1.7814139259150694	0.6379131365293801	0.8552666890041407	-0.7971610922736171	-1.4239322855368526	0.42922630436071324	-0.3264883516611204	1.1424037890853769	1.4402955177252958	-0.5093139674458889	1.072131367954261	-1.1510012749044818	-0.685654298636008	0.5481282551584997	-0.17280993164979955	0.45803989971052683	-0.1738215425327405	0.9623684199161184	-0.33064098707478395	-1.3579251398278558	-0.8360297992099007	1.139258774238923	-1.4455987906568881	0.16043304068491038	-0.0010708184240316792
MAX.1.M.C_besthit	-1.4400110781195055	1.8237193631028654	0.8163991581843374	0.7422975139588243	1.8472892838150192	-0.5623321419434305	-0.4653347754866381	-2.1852245238593735	0.44337400618724354	-0.22533557611522967	1.2181229146722163	-1.6740554164503116	-0.6883899772857763	-0.5225534453146067	-0.01329877925794367	-1.7353014281257348	0.007431096674943831	-0.829099511979866	-1.0154253150391812	-1.7277761769514974	-1.3530303609497778	-0.08769121656990059	1.211167092079737	0.12077893904985962	-1.1797617546842336	-1.0565638324166655	0.5907030038662613	0.7123418150947967	-0.605376800875346	-1.774149460619166	-1.993591963870611	0.5148247070585206	0.08156881832030441	0.8921359077888246	1.524191894210404	-1.684374470244371	0.8025651939632357	-0.2015105730937009	0.8336929956840275	0.9727980769378781	0.7187023327230764	1.590564374473926	0.7346005259575925	0.13334330194915026	0.49801379473150814	0.12278135771962279	-1.1122576079670339	0.8582114371749401	0.6147270026699094	-0.26992793702125295	-0.1777431567824976	1.0563581784278107	0.30810249651197286	-0.24195246023187889	-0.5164681381255157	0.8891626093891095	0.3896761683200327	-1.096335397959428	1.9798661330685456	0.2934735041954481	0.5017896094594875	-0.06223007384520784	-0.07154777913438616	0.32197168684346833	-0.8849819323242922	2.392833721879949	2.0395217144655304	0.5025656969314058	-1.2437902591373473	1.8655446636925082	0.7546007407448782	1.7256439547797897	0.8961634443540184	2.145688980148104	0.6771624269207416	-1.2984140898606438
CLOCK.0.M.C_besthit	-1.7640255566632002	1.904524493397316	-1.2582625044186702	-0.12212473418170075	0.8790212617778794	-0.1940888378750341	0.22334849854933372	0.860301906425299	0.3639525094173817	-0.038072823893900376	1.3411207360799708	0.09031913612972069	1.213013054657035	-0.1834290770978732	0.5465018650973601	0.2930605176906424	0.13630115000025467	-0.06038385662635214	-0.4036041450775129	0.3145841868771045	1.5997462387914523	-0.18219411102807778	1.0727933806520076	-0.19435192277660868	-2.09719661685752	1.6188814654131503	1.1155870275416075	0.7327512268284663	-0.16852278439683122	-0.6325349001845296	-0.001537545773456134	0.08633200074715311	-1.5177597476131806	0.08509241144999971	-0.14082211100513856	-2.177400687940666	1.939013860487365	0.8398468669953476	0.45698727633808517	1.16724198927449	0.634988455105377	-0.2573489623841208	-0.34512074810068394	-2.024024477332957	1.237792343772178	-0.7740758325843313	-1.3537659856970168	-0.1429581732851781	0.2566442415517967	-2.1675218805866927	0.552857824592571	0.20808880036969854	-0.7963003213570613	0.15171605965867135	-0.39833961448378247	0.8358539061700212	0.8560045772943777	-1.6087894571562313	1.20262285658398	-1.7384083042439051	1.1504580192707972	0.48326003020716674	1.7458906634834495	1.3093820258183	0.9056799188544207	0.4061700452875904	1.0769928950894432	1.434712151835528	-0.2268699817069444	1.9610563888356214	0.3135471642493711	0.49929454386603633	0.9744592296643636	1.7937241339446957	2.6002394769553336	-1.782141232610827
NPAS2.1.M.D_besthit	-1.403029591208917	1.996325559658894	-2.1962778651020023	0.24002646475107112	1.6557537156186624	-0.6202143585288946	-0.28381583971894747	0.36627543460309636	0.2554711410867181	-0.4531916653573415	1.5184537945645362	-0.4576932769330081	1.8863081432474371	-0.9043994402031684	0.6882195581151179	0.040103025052959436	-0.21317809000591917	-1.5880110999921144	-0.8616633361979391	-0.545032532932547	0.5842688997175397	0.08350109849512062	1.6958016982382298	0.5499239290755547	-1.1151770106143784	2.0155257480800692	0.2966688089270883	0.7002559695223979	-0.7200982318979613	-0.9875985531600339	-0.5863562766029436	-1.5063514000736673	-1.3465022381906944	-0.27581834903192737	-0.8146261682913808	-1.8368297553461814	1.9199753161498558	0.09941866717410856	0.6454437317404108	1.1394541529808635	-0.1512479849550154	-0.7900775845190768	0.10333805226765841	-1.5453383741592563	0.9460182001787093	-1.121295570865379	-0.841851329184305	-0.3858049783556279	0.2627187110532175	-1.4714389337693723	0.48870051179881	0.2866970689598742	-0.07932550609804145	0.4629848291025056	-0.7355482078492546	1.4359203676498307	0.9908618346857822	-0.8232186777267859	0.6980872612443105	-1.7382475909137682	1.095187619626142	-0.25036652061927145	1.1542215667062452	1.0585670312260658	0.8402805070275472	0.8361473051811815	2.005588114940581	1.8576392730117113	-0.22809231050127474	1.734053674979495	0.7846573155490518	1.6395138877850584	1.1318522617231386	2.0139819389653977	2.631314887660076	-1.7711606146153376
BMAL1.0.PSM.A_besthit	-0.6677164864285637	-0.07667655133582708	-0.06305936263100174	0.6542680628865459	-0.5638612255503619	0.24801914933206037	0.2602423966264722	-0.8207191917645276	-0.34264165807625524	-1.377766617869228	-0.1465075996056638	-0.33898323389532675	-0.758567221001355	0.12589838481659535	-0.025998349260954245	-1.1116757767234526	-0.760405954884291	-0.3348105687999662	0.4205046023582257	0.021548233562615385	-0.8355155951819975	-0.7656404758719229	-0.7514347389744656	-0.45740119117561323	-0.6555205245005555	-0.3164461116677009	-0.13830480281653432	-0.6268582316364494	-1.8888100821001534	-0.07717918022146533	0.4800709819089875	0.19937940874331028	-0.3754776058469167	-0.15208797134340016	-0.4677369677946376	-0.7742478801603307	1.6830359463558495	0.4632418568893929	0.7905423362529322	0.5246785727777712	0.44526268174193945	0.4474807734895577	-0.11127016144017425	0.5057745048462572	1.0862853991392627	0.4867823870722329	-0.25830846697934023	0.8170110257483086	-0.09355323233870248	-0.615265255589781	0.7380700014265155	0.7508266327435282	-1.326096048608371	0.9255116600599945	-0.0061203950079879044	0.7520309113253668	0.30481948921533486	-0.7369606124159033	0.20411698605268414	0.8618882505514585	1.4119946201527078	1.067395437392718	1.072176371860601	1.9994768801618412	0.14744635893479696	1.155075488020977	1.7524622185311132	1.4502480566834446	-1.1396609835888292	1.4034092026419012	-0.3508021096832707	0.5433367389717058	0.4176576202237462	0.5459927578093204	-0.8603498321774196	-0.43254181869172315
USF2.0.PSM.A_besthit	0.6012416067272452	-0.3760107863799197	-1.1909112638423427	0.4608477592207999	0.6340133335315808	-2.015110790519318	-0.631273778346804	0.15494895706201908	0.4043081872030044	0.36351205799660236	0.9419732906527899	-0.897476018935219	1.467385991335461	-0.5754272957759149	0.9929064446164567	0.685661202150373	0.3681378568277517	-1.34913061006162	-1.766774075833829	-0.4483942656563255	0.29882922855699706	0.7235604384668901	1.9587328271314353	1.1292849106876963	0.5426457284950336	0.5149233875945525	0.2752274149036065	-0.4942758691114408	-0.3780780449425399	1.0528418464489442	-0.17091233544248885	-1.4611881377736713	0.5349368453160434	1.5661642178536646	-1.2987288437064253	0.9149342808610297	-0.3088270444593127	0.06596482889023952	0.423311582351519	0.4057932317851915	0.9470445798841923	-0.31401606403659804	0.295096484618709	1.2839950956858035	0.24658173204813771	-0.07525442213229688	0.8749803858426951	0.39028199863353646	-0.1591051835348655	-1.2773837439287046	-1.5077705700872697	-0.9768569299942272	-1.3913895901210964	-0.5298758180240944	1.0962357249654227	-0.11357195034498258	-0.7112004683164411	0.6190523840816762	-0.43684393213606454	0.2288876222156085	-0.24181918403910946	-0.14919695148032597	0.4938904790608461	0.5576679571404874	0.029174120837169044	-0.7776475642270736	-0.47542551636526814	0.9636589466790425	-1.1978632140519738	-0.41379742536151604	0.17313991905724793	-0.21429431595264092	-0.8440496993847855	0.6227884009600182	-0.8251860109519471	-0.6616911650395447
ARNT2.0.P.B_besthit	-1.1043412119992644	0.3775464234519824	1.1369171910185716	-0.2920123428760935	-0.3257171786396821	0.4671019587539824	1.041213561906587	1.1462564966620299	1.791025084874585	0.927671272371018	1.1289991412705984	0.20667345034010212	-0.988862554917585	0.8399717410409361	0.623227443785147	-0.29646067845688273	0.538688385632009	0.03136162345462888	-0.6876127683239968	0.5464194024520148	-0.4362319124975736	-0.196708596164168	-0.10142058090543521	-0.4645555864904735	-0.8097492103975891	0.5894964859015216	0.47089687080372855	0.47761721571569277	1.4393099668296703	0.15681773960746773	-1.491617460640386	0.4847260072382667	-0.9397295265401218	-1.7334044675232176	0.451124929254208	-0.48563718925728483	0.13263826825752653	0.5251993556590773	-1.3506427590236534	-0.29934872136434015	0.4331108660821253	0.8320668309022631	1.3779499339366077	-0.17789869245334258	0.19951726407526887	0.954834852342035	-0.9782392621818412	-0.11784602445127051	1.8827581618097502	-0.20712919300606375	0.6170472014216642	0.07897403920745784	-0.3997895693842883	0.09441932877537	-0.9500533445091159	-0.6607587518467193	-1.107715041094092	-0.7242600268650968	2.9662151572529014	1.7630513809583122	0.2867413701453134	-0.08212966422153732	0.44856496265340373	0.21221479827097045	-0.1463421801862143	-1.1563485386559342	-1.1040527934443092	-0.7442737646992714	0.16720590142124575	0.4306257704012914	-0.22534656363390604	1.3726928507854943	0.07225441947680482	0.5532086645066155	-1.5947271915465713	-1.8567256790984832
MLX.0.PM.A_besthit	-0.04402879505502748	-0.5268209432642349	-0.4401461346900984	1.5111644623192337	1.6766846042716959	-1.6524093073877772	-0.9990356856590303	-1.2155190616921678	-1.961493840457878	-1.1282193759271786	-1.404008708247279	-0.5689231487344713	1.4771752799232107	-0.11620392345705652	-0.27655180116131606	0.29253782492705194	-0.590831871595354	-0.7222641882997771	-1.5967661457306068	-0.035398548608621065	-0.0046133364986462345	1.6978177815384485	0.3540260351994321	1.251542343970249	0.10946309519892093	1.2670897294669587	-0.554046543585184	0.7210824447075518	-1.9991160347697337	-1.5793757115439282	-1.1870313411232973	0.15000720771395193	0.37578697797115473	-0.12774499447902862	0.4525608772749534	0.06331330252771517	-0.008104010798181094	1.0680686564446273	0.0410832666463882	-0.5882841946750095	0.5185604804013045	-0.44065528028579104	-0.15354234656063898	-0.2587875735413161	0.7538696834995079	0.6060174695443413	-0.17660269449009056	0.8767868579518039	-0.7472907853116137	0.8835504041827505	-0.23110410565156128	-0.7638629641848932	0.3531935227966161	0.0946037214255336	-0.812318748273108	1.7090729491568817	1.8815339316238384	-0.16767827568234311	-0.27254295185052696	-0.2950517143756811	0.3146268064338233	-1.2889485810681545	0.7103222487733948	1.2745311066336626	-0.3099806674223602	0.5735199730834126	0.9414255459558111	0.7971730756176864	-0.37029534829247907	0.026053943037459257	0.8064283543282553	0.21335696963628914	-1.2516123914817514	0.9371284886224	-0.04031933572081554	0.3678806541183925
